1954-07,-0.51
1954-08,-0.51
1954-09,-0.51
1954-10,-0.51
1954-11,-0.51
1954-12,-0.51
1955-01,-0.51
1955-02,-0.51
1955-03,-0.52
1955-04,-0.52
1955-05,-0.52
1955-06,-0.52
1955-07,-0.52
1955-08,-0.52
1955-09,-0.52
1955-10,-0.52
1955-11,-0.52
1955-12,-0.52
1956-01,-0.52
1956-02,-0.51
1956-03,-0.51
1956-04,-0.51
1956-05,-0.51
1956-06,-0.51
1956-07,-0.51
1956-08,-0.51
1956-09,-0.51
1956-10,-0.51
1956-11,-0.51
1956-12,-0.51
1957-01,-0.51
1957-02,-0.52
1957-03,-0.52
1957-04,-0.52
1957-05,-0.52
1957-06,-0.52
1957-07,-0.52
1957-08,-0.52
1957-09,-0.52
1957-10,-0.52
1957-11,-0.52
1957-12,-0.52
1958-01,-0.52
1958-02,-0.52
1958-03,-0.52
1958-04,-0.52
1958-05,-0.52
1958-06,-0.52
1958-07,-0.52
1958-08,-0.52
1958-09,-0.53
1958-10,-0.53
1958-11,-0.53
1958-12,-0.52
1959-01,-0.52
1959-02,-0.52
1959-03,-0.52
1959-04,-0.51
1959-05,-0.52
1959-06,-0.52
1959-07,-0.52
1959-08,-0.52
1959-09,-0.51
1959-10,-0.51
1959-11,-0.5
1959-12,-0.5
1960-01,-0.51
1960-02,-0.51
1960-03,-0.5
1960-04,-0.5
1960-05,-0.49
1960-06,-0.49
1960-07,-0.49
1960-08,-0.48
1960-09,-0.48
1960-10,-0.48
1960-11,-0.48
1960-12,-0.48
1961-01,-0.48
1961-02,-0.48
1961-03,-0.48
1961-04,-0.48
1961-05,-0.48
1961-06,-0.48
1961-07,-0.48
1961-08,-0.48
1961-09,-0.49
1961-10,-0.49
1961-11,-0.49
1961-12,-0.49
1962-01,-0.49
1962-02,-0.49
1962-03,-0.49
1962-04,-0.49
1962-05,-0.49
1962-06,-0.49
1962-07,-0.49
1962-08,-0.49
1962-09,-0.49
1962-10,-0.48
1962-11,-0.48
1962-12,-0.48
1963-01,-0.48
1963-02,-0.47
1963-03,-0.47
1963-04,-0.47
1963-05,-0.47
1963-06,-0.47
1963-07,-0.47
1963-08,-0.47
1963-09,-0.47
1963-10,-0.47
1963-11,-0.47
1963-12,-0.46
1964-01,-0.46
1964-02,-0.46
1964-03,-0.46
1964-04,-0.46
1964-05,-0.46
1964-06,-0.46
1964-07,-0.46
1964-08,-0.46
1964-09,-0.46
1964-10,-0.46
1964-11,-0.46
1964-12,-0.46
1965-01,-0.46
1965-02,-0.46
1965-03,-0.47
1965-04,-0.47
1965-05,-0.47
1965-06,-0.47
1965-07,-0.47
1965-08,-0.47
1965-09,-0.47
1965-10,-0.47
1965-11,-0.47
1965-12,-0.47
1966-01,-0.46
1966-02,-0.46
1966-03,-0.46
1966-04,-0.46
1966-05,-0.46
1966-06,-0.46
1966-07,-0.46
1966-08,-0.46
1966-09,-0.46
1966-10,-0.46
1966-11,-0.46
1966-12,-0.46
1967-01,-0.45
1967-02,-0.46
1967-03,-0.45
1967-04,-0.45
1967-05,-0.45
1967-06,-0.45
1967-07,-0.45
1967-08,-0.45
1967-09,-0.45
1967-10,-0.45
1967-11,-0.45
1967-12,-0.45
1968-01,-0.46
1968-02,-0.45
1968-03,-0.46
1968-04,-0.46
1968-05,-0.46
1968-06,-0.46
1968-07,-0.46
1968-08,-0.46
1968-09,-0.46
1968-10,-0.46
1968-11,-0.45
1968-12,-0.45
1969-01,-0.45
1969-02,-0.45
1969-03,-0.45
1969-04,-0.45
1969-05,-0.44
1969-06,-0.44
1969-07,-0.44
1969-08,-0.44
1969-09,-0.44
1969-10,-0.44
1969-11,-0.44
1969-12,-0.45
1970-01,-0.45
1970-02,-0.44
1970-03,-0.44
1970-04,-0.44
1970-05,-0.44
1970-06,-0.44
1970-07,-0.44
1970-08,-0.44
1970-09,-0.44
1970-10,-0.44
1970-11,-0.44
1970-12,-0.43
1971-01,-0.43
1971-02,-0.43
1971-03,-0.43
1971-04,-0.44
1971-05,-0.44
1971-06,-0.44
1971-07,-0.45
1971-08,-0.45
1971-09,-0.44
1971-10,-0.45
1971-11,-0.45
1971-12,-0.45
1972-01,-0.45
1972-02,-0.46
1972-03,-0.46
1972-04,-0.46
1972-05,-0.45
1972-06,-0.45
1972-07,-0.45
1972-08,-0.44
1972-09,-0.44
1972-10,-0.43
1972-11,-0.43
1972-12,-0.43
1973-01,-0.42
1973-02,-0.42
1973-03,-0.41
1973-04,-0.4
1973-05,-0.4
1973-06,-0.4
1973-07,-0.41
1973-08,-0.4
1973-09,-0.41
1973-10,-0.41
1973-11,-0.41
1973-12,-0.41
1974-01,-0.4
1974-02,-0.4
1974-03,-0.4
1974-04,-0.4
1974-05,-0.4
1974-06,-0.4
1974-07,-0.4
1974-08,-0.4
1974-09,-0.39
1974-10,-0.39
1974-11,-0.39
1974-12,-0.39
1975-01,-0.39
1975-02,-0.39
1975-03,-0.38
1975-04,-0.38
1975-05,-0.39
1975-06,-0.39
1975-07,-0.38
1975-08,-0.39
1975-09,-0.39
1975-10,-0.39
1975-11,-0.38
1975-12,-0.38
1976-01,-0.38
1976-02,-0.38
1976-03,-0.38
1976-04,-0.38
1976-05,-0.38
1976-06,-0.38
1976-07,-0.38
1976-08,-0.38
1976-09,-0.38
1976-10,-0.38
1976-11,-0.38
1976-12,-0.38
1977-01,-0.38
1977-02,-0.38
1977-03,-0.38
1977-04,-0.38
1977-05,-0.38
1977-06,-0.38
1977-07,-0.38
1977-08,-0.38
1977-09,-0.38
1977-10,-0.38
1977-11,-0.39
1977-12,-0.38
1978-01,-0.38
1978-02,-0.38
1978-03,-0.38
1978-04,-0.38
1978-05,-0.38
1978-06,-0.38
1978-07,-0.38
1978-08,-0.38
1978-09,-0.39
1978-10,-0.38
1978-11,-0.38
1978-12,-0.38
1979-01,-0.38
1979-02,-0.38
1979-03,-0.38
1979-04,-0.38
1979-05,-0.38
1979-06,-0.38
1979-07,-0.38
1979-08,-0.37
1979-09,-0.37
1979-10,-0.37
1979-11,-0.37
1979-12,-0.37
1980-01,-0.37
1980-02,-0.38
1980-03,-0.38
1980-04,-0.38
1980-05,-0.38
1980-06,-0.37
1980-07,-0.37
1980-08,-0.37
1980-09,-0.37
1980-10,-0.37
1980-11,-0.36
1980-12,-0.36
1981-01,-0.35
1981-02,-0.35
1981-03,-0.34
1981-04,-0.34
1981-05,-0.34
1981-06,-0.34
1981-07,-0.34
1981-08,-0.34
1981-09,-0.34
1981-10,-0.35
1981-11,-0.34
1981-12,-0.34
1982-01,-0.33
1982-02,-0.33
1982-03,-0.33
1982-04,-0.33
1982-05,-0.33
1982-06,-0.33
1982-07,-0.32
1982-08,-0.32
1982-09,-0.32
1982-10,-0.31
1982-11,-0.31
1982-12,-0.31
1983-01,-0.31
1983-02,-0.31
1983-03,-0.3
1983-04,-0.3
1983-05,-0.3
1983-06,-0.3
1983-07,-0.3
1983-08,-0.3
1983-09,-0.3
1983-10,-0.3
1983-11,-0.3
1983-12,-0.31
1984-01,-0.31
1984-02,-0.31
1984-03,-0.31
1984-04,-0.31
1984-05,-0.31
1984-06,-0.31
1984-07,-0.31
1984-08,-0.31
1984-09,-0.31
1984-10,-0.31
1984-11,-0.31
1984-12,-0.3
1985-01,-0.3
1985-02,-0.29
1985-03,-0.29
1985-04,-0.29
1985-05,-0.29
1985-06,-0.29
1985-07,-0.29
1985-08,-0.3
1985-09,-0.3
1985-10,-0.3
1985-11,-0.3
1985-12,-0.3
1986-01,-0.31
1986-02,-0.31
1986-03,-0.3
1986-04,-0.3
1986-05,-0.3
1986-06,-0.3
1986-07,-0.3
1986-08,-0.29
1986-09,-0.29
1986-10,-0.29
1986-11,-0.28
1986-12,-0.27
1987-01,-0.27
1987-02,-0.27
1987-03,-0.27
1987-04,-0.26
1987-05,-0.27
1987-06,-0.26
1987-07,-0.26
1987-08,-0.26
1987-09,-0.26
1987-10,-0.26
1987-11,-0.25
1987-12,-0.25
1988-01,-0.25
1988-02,-0.25
1988-03,-0.25
1988-04,-0.25
1988-05,-0.24
1988-06,-0.24
1988-07,-0.24
1988-08,-0.25
1988-09,-0.25
1988-10,-0.24
1988-11,-0.24
1988-12,-0.24
1989-01,-0.24
1989-02,-0.23
1989-03,-0.23
1989-04,-0.23
1989-05,-0.23
1989-06,-0.22
1989-07,-0.22
1989-08,-0.22
